object,defect,defect_synonym,img_path,base_img_path,full_prompt
cable,general,"Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit.",cable/test/general/general_0146.png,cable/train/good/076.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing blackened, soot-covered surfaces based on this image. Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit."
cable,general,"Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure.",cable/test/general/general_0147.png,cable/train/good/078.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing dry, fissure-covered plastic based on this image. Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure."
cable,general,"Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing.",cable/test/general/general_0148.png,cable/train/good/080.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing ragged, bitten edges based on this image. Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing."
cable,general,"Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line.",cable/test/general/general_0149.png,cable/train/good/083.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a sharp, collapsed bend based on this image. Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line."
cable,general,"Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath.",cable/test/general/general_0150.png,cable/train/good/085.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a deep gash in the outer casing based on this image. Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath."
cable,general,"Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected.",cable/test/general/general_0151.png,cable/train/good/087.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing bare metallic wires based on this image. Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected."
cable,general,"Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat.",cable/test/general/general_0152.png,cable/train/good/089.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing deformed, oozing plastic based on this image. Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat."
cable,general,"Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue.",cable/test/general/general_0153.png,cable/train/good/091.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing green or blackened metal strands based on this image. Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue."
cable,general,"Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring.",cable/test/general/general_0154.png,cable/train/good/093.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a flattened, oval cable shape based on this image. Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring."
cable,general,"Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush.",cable/test/general/general_0155.png,cable/train/good/095.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing messy, untwisted wire strands based on this image. Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush."
cable,general,"Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit.",cable/test/general/general_0156.png,cable/train/good/097.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing blackened, soot-covered surfaces based on this image. Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit."
cable,general,"Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure.",cable/test/general/general_0157.png,cable/train/good/099.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing dry, fissure-covered plastic based on this image. Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure."
cable,general,"Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing.",cable/test/general/general_0158.png,cable/train/good/101.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing ragged, bitten edges based on this image. Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing."
cable,general,"Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line.",cable/test/general/general_0159.png,cable/train/good/019.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a sharp, collapsed bend based on this image. Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line."
cable,general,"Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath.",cable/test/general/general_0160.png,cable/train/good/061.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a deep gash in the outer casing based on this image. Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath."
cable,general,"Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected.",cable/test/general/general_0161.png,cable/train/good/103.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing bare metallic wires based on this image. Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected."
cable,general,"Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat.",cable/test/general/general_0162.png,cable/train/good/145.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing deformed, oozing plastic based on this image. Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat."
cable,general,"Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue.",cable/test/general/general_0163.png,cable/train/good/187.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing green or blackened metal strands based on this image. Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue."
cable,general,"Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring.",cable/test/general/general_0164.png,cable/train/good/105.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a flattened, oval cable shape based on this image. Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring."
cable,general,"Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush.",cable/test/general/general_0165.png,cable/train/good/107.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing messy, untwisted wire strands based on this image. Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush."
cable,general,"Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit.",cable/test/general/general_0166.png,cable/train/good/109.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing blackened, soot-covered surfaces based on this image. Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit."
cable,general,"Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure.",cable/test/general/general_0167.png,cable/train/good/111.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing dry, fissure-covered plastic based on this image. Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure."
cable,general,"Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing.",cable/test/general/general_0168.png,cable/train/good/113.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing ragged, bitten edges based on this image. Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing."
cable,general,"Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line.",cable/test/general/general_0169.png,cable/train/good/115.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a sharp, collapsed bend based on this image. Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line."
cable,general,"Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath.",cable/test/general/general_0170.png,cable/train/good/117.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a deep gash in the outer casing based on this image. Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath."
cable,general,"Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected.",cable/test/general/general_0171.png,cable/train/good/119.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing bare metallic wires based on this image. Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected."
cable,general,"Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat.",cable/test/general/general_0172.png,cable/train/good/121.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing deformed, oozing plastic based on this image. Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat."
cable,general,"Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue.",cable/test/general/general_0173.png,cable/train/good/123.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing green or blackened metal strands based on this image. Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue."
cable,general,"Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring.",cable/test/general/general_0174.png,cable/train/good/126.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a flattened, oval cable shape based on this image. Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring."
cable,general,"Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush.",cable/test/general/general_0175.png,cable/train/good/128.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing messy, untwisted wire strands based on this image. Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush."
cable,general,"Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit.",cable/test/general/general_0176.png,cable/train/good/130.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing blackened, soot-covered surfaces based on this image. Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit."
cable,general,"Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure.",cable/test/general/general_0177.png,cable/train/good/132.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing dry, fissure-covered plastic based on this image. Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure."
cable,general,"Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing.",cable/test/general/general_0178.png,cable/train/good/134.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing ragged, bitten edges based on this image. Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing."
cable,general,"Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line.",cable/test/general/general_0179.png,cable/train/good/136.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a sharp, collapsed bend based on this image. Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line."
cable,general,"Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath.",cable/test/general/general_0180.png,cable/train/good/138.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a deep gash in the outer casing based on this image. Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath."
cable,general,"Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected.",cable/test/general/general_0181.png,cable/train/good/140.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing bare metallic wires based on this image. Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected."
cable,general,"Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat.",cable/test/general/general_0182.png,cable/train/good/142.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing deformed, oozing plastic based on this image. Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat."
cable,general,"Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue.",cable/test/general/general_0183.png,cable/train/good/144.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing green or blackened metal strands based on this image. Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue."
cable,general,"Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring.",cable/test/general/general_0184.png,cable/train/good/147.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a flattened, oval cable shape based on this image. Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring."
cable,general,"Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush.",cable/test/general/general_0185.png,cable/train/good/149.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing messy, untwisted wire strands based on this image. Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush."
cable,general,"Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit.",cable/test/general/general_0186.png,cable/train/good/151.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing blackened, soot-covered surfaces based on this image. Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit."
cable,general,"Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure.",cable/test/general/general_0187.png,cable/train/good/153.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing dry, fissure-covered plastic based on this image. Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure."
cable,general,"Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing.",cable/test/general/general_0188.png,cable/train/good/155.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing ragged, bitten edges based on this image. Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing."
cable,general,"Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line.",cable/test/general/general_0189.png,cable/train/good/157.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a sharp, collapsed bend based on this image. Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line."
cable,general,"Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath.",cable/test/general/general_0190.png,cable/train/good/159.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a deep gash in the outer casing based on this image. Cut Outer Sheath: The white outer protective layer features a visible slice or split that penetrates the surface, partially revealing the colored inner wires underneath."
cable,general,"Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected.",cable/test/general/general_0191.png,cable/train/good/161.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing bare metallic wires based on this image. Exposed Conductor: The colored insulation (blue, brown, or yellow-green) is missing or stripped away in a section, leaving the bright copper wire strands completely visible and unprotected."
cable,general,"Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat.",cable/test/general/general_0192.png,cable/train/good/163.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing deformed, oozing plastic based on this image. Melted Insulation: The insulation layers appear warped, shiny, and globular, losing their distinct circular shapes and potentially fusing together due to exposure to high heat."
cable,general,"Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue.",cable/test/general/general_0193.png,cable/train/good/165.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing green or blackened metal strands based on this image. Corroded Copper: The copper strands inside the insulation are no longer bright and shiny but appear dull, dark black, or covered in a green powdery oxidation residue."
cable,general,"Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring.",cable/test/general/general_0194.png,cable/train/good/168.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a flattened, oval cable shape based on this image. Crushed Profile: The overall circular cross-section of the cable is compressed into a flat or oblong shape, with the inner wires squeezed tightly against each other, distorting the outer white ring."
cable,general,"Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush.",cable/test/general/general_0195.png,cable/train/good/170.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing messy, untwisted wire strands based on this image. Frayed Strands: The individual copper filaments within a conductor are no longer tightly bundled but are splayed outward, bent, or disorderly, resembling a messy brush."
cable,general,"Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit.",cable/test/general/general_0196.png,cable/train/good/172.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing blackened, soot-covered surfaces based on this image. Charred Surface: The white outer sheath and inner insulation are blackened with carbon deposits and appear brittle or ash-like, indicating damage from an electrical fire or short circuit."
cable,general,"Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure.",cable/test/general/general_0197.png,cable/train/good/174.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing dry, fissure-covered plastic based on this image. Cracked Insulation: The outer white sheath shows a network of fine cracks or splits running along its length, suggesting the material has become brittle from aging or UV exposure."
cable,general,"Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing.",cable/test/general/general_0198.png,cable/train/good/176.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing ragged, bitten edges based on this image. Rodent Damage: The cable surface looks rough and jagged with irregular chunks of plastic missing from the insulation, resembling the distinct marks left by animal chewing."
cable,general,"Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line.",cable/test/general/general_0199.png,cable/train/good/178.png,"This is an intact cable image. Please generate a damaged cable image based on this image. The description of the damaged cable is as follows: Please generate an image showing a sharp, collapsed bend based on this image. Kinked Cable: The cable is bent at a sharp angle that causes the outer sheath to buckle and crease, pinching the internal wires and deforming the smooth exterior line."
capsule,general,"Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure.",capsule/test/general/general_0110.png,capsule/train/good/001.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure."
capsule,general,"Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking.",capsule/test/general/general_0111.png,capsule/train/good/003.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking."
capsule,general,"Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside.",capsule/test/general/general_0112.png,capsule/train/good/005.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside."
capsule,general,"Rubbed/Defective Printing: The white '500' or 'Actavis' text is blurry, smeared, or partially scraped off, making the dosage or brand difficult to read.",capsule/test/general/general_0113.png,capsule/train/good/007.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Rubbed/Defective Printing: The white '500' or 'Actavis' text is blurry, smeared, or partially scraped off, making the dosage or brand difficult to read."
capsule,general,"Crushed Capsule: The cylindrical shape is compressed and flattened, causing the shell to buckle, crack, and lose its symmetry.",capsule/test/general/general_0114.png,capsule/train/good/009.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Crushed Capsule: The cylindrical shape is compressed and flattened, causing the shell to buckle, crack, and lose its symmetry."
capsule,general,"Melted or Deformed Shell: The surface of the capsule appears glossy, sticky, and warped, losing its distinct cylindrical shape due to exposure to heat or high humidity.",capsule/test/general/general_0115.png,capsule/train/good/011.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Melted or Deformed Shell: The surface of the capsule appears glossy, sticky, and warped, losing its distinct cylindrical shape due to exposure to heat or high humidity."
capsule,general,"Leaking Contents: Fine white powder is visible dusting the exterior of the black or orange shell, escaping from a breach or loose connection in the capsule wall.",capsule/test/general/general_0116.png,capsule/train/good/013.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Leaking Contents: Fine white powder is visible dusting the exterior of the black or orange shell, escaping from a breach or loose connection in the capsule wall."
capsule,general,"Punctured Wall: A small, distinct hole or puncture mark penetrates the outer shell, breaking the hermetic seal of the medicine.",capsule/test/general/general_0117.png,capsule/train/good/015.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Punctured Wall: A small, distinct hole or puncture mark penetrates the outer shell, breaking the hermetic seal of the medicine."
capsule,general,"Split Joint (Telescoping): The orange body shows a vertical split where it enters the black cap, caused by the two halves being pushed together too forcefully during assembly.",capsule/test/general/general_0118.png,capsule/train/good/017.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Split Joint (Telescoping): The orange body shows a vertical split where it enters the black cap, caused by the two halves being pushed together too forcefully during assembly."
capsule,general,"Swollen/Moisture Damage: The capsule appears noticeably larger and puffy with a softened texture, indicating it has absorbed moisture from the environment.",capsule/test/general/general_0119.png,capsule/train/good/020.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Swollen/Moisture Damage: The capsule appears noticeably larger and puffy with a softened texture, indicating it has absorbed moisture from the environment."
capsule,general,"Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure.",capsule/test/general/general_0120.png,capsule/train/good/022.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure."
capsule,general,"Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking.",capsule/test/general/general_0121.png,capsule/train/good/024.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking."
capsule,general,"Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside.",capsule/test/general/general_0122.png,capsule/train/good/026.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside."
