object,defect,defect_synonym,img_path,base_img_path,full_prompt
capsule,general,"Crushed Capsule: The round tube is squeezed flat, causing the casing to buckle, split, and lose its even shape.",capsule/test/general/general_0074.png,capsule/train/good/153.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Crushed Capsule: The cylindrical shape is compressed and flattened, causing the shell to buckle, crack, and lose its symmetry."
capsule,general,"Melted or Deformed Shell: A smooth, tacky, and distorted surface covers the capsule, which has shed its precise cylindrical shape because of heat or moisture-rich air.",capsule/test/general/general_0075.png,capsule/train/good/155.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Melted or Deformed Shell: The surface of the capsule appears glossy, sticky, and warped, losing its distinct cylindrical shape due to exposure to heat or high humidity."
capsule,general,"Leaking Contents: A fine white powder is noticeable on the exterior of the black or orange container, flowing out of a fracture or loose seal in the capsule.",capsule/test/general/general_0076.png,capsule/train/good/157.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Leaking Contents: Fine white powder is visible dusting the exterior of the black or orange shell, escaping from a breach or loose connection in the capsule wall."
capsule,general,"Punctured Wall: A diminutive, particular aperture or puncture sign goes through the external hull, ruining the sealed condition of the drug.",capsule/test/general/general_0077.png,capsule/train/good/159.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Punctured Wall: A small, distinct hole or puncture mark penetrates the outer shell, breaking the hermetic seal of the medicine."
capsule,general,"Split Joint (Telescoping): A vertical crack is present in the orange body at the interface with the black cap, stemming from the two halves being pressed together too firmly during the assembly procedure.",capsule/test/general/general_0078.png,capsule/train/good/161.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Split Joint (Telescoping): The orange body shows a vertical split where it enters the black cap, caused by the two halves being pushed together too forcefully during assembly."
capsule,general,"Swollen/Moisture Damage: The capsule seems considerably bigger and puffed up with a softened exterior, showing it has absorbed ambient humidity.",capsule/test/general/general_0079.png,capsule/train/good/163.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Swollen/Moisture Damage: The capsule appears noticeably larger and puffy with a softened texture, indicating it has absorbed moisture from the environment."
capsule,general,"Cracked Shell: A fine, angular line extends across the orange part or black lid, showing the fracture point of the hard gelatin structure under applied pressure.",capsule/test/general/general_0080.png,capsule/train/good/165.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure."
capsule,general,"Dented Surface: A smooth, spherical contour of the capsule is marked by a sunken, inward-pressed area where the casing has been deformed inwardly without rupture.",capsule/test/general/general_0081.png,capsule/train/good/168.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking."
capsule,general,"Separated Cap: The black cap is positioned slightly off the orange body, creating a noticeable divide between the two halves and possibly showing the powder.",capsule/test/general/general_0082.png,capsule/train/good/170.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside."
capsule,general,"Rubbed/Defective Printing: The white '500' or 'Actavis' writing is blurry, rubbed, or partly chipped off, leading to difficulty in reading the dosage or brand.",capsule/test/general/general_0083.png,capsule/train/good/172.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Rubbed/Defective Printing: The white '500' or 'Actavis' text is blurry, smeared, or partially scraped off, making the dosage or brand difficult to read."
capsule,general,"Crushed Capsule: The cylindrical form is pressed and flattened, leading the shell to buckle, fracture, and become distorted.",capsule/test/general/general_0084.png,capsule/train/good/176.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Crushed Capsule: The cylindrical shape is compressed and flattened, causing the shell to buckle, crack, and lose its symmetry."
capsule,general,"Melted or Deformed Shell: The capsule's outer shell is glossy, sticky, and buckled, losing its typical cylinder-like appearance when exposed to heat or dampness.",capsule/test/general/general_0085.png,capsule/train/good/178.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Melted or Deformed Shell: The surface of the capsule appears glossy, sticky, and warped, losing its distinct cylindrical shape due to exposure to heat or high humidity."
capsule,general,"Leaking Contents: The surface of the black or orange shell shows a fine white powder, which leaks from a crack or improper closure in the capsule wall.",capsule/test/general/general_0086.png,capsule/train/good/180.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Leaking Contents: Fine white powder is visible dusting the exterior of the black or orange shell, escaping from a breach or loose connection in the capsule wall."
capsule,general,"Punctured Wall: A petite, separate hole or stab trace infiltrates the outer layer, destroying the airtight barrier of the medicine.",capsule/test/general/general_0087.png,capsule/train/good/182.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Punctured Wall: A small, distinct hole or puncture mark penetrates the outer shell, breaking the hermetic seal of the medicine."
capsule,general,"Split Joint (Telescoping): The orange component features a vertical split at the location where it inserts into the black cap, caused by the two halves being joined with too much force during assembly.",capsule/test/general/general_0088.png,capsule/train/good/184.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Split Joint (Telescoping): The orange body shows a vertical split where it enters the black cap, caused by the two halves being pushed together too forcefully during assembly."
capsule,general,"Swollen/Moisture Damage: This capsule looks markedly larger and swollen with a gentle texture, suggesting it has soaked up moisture from the air.",capsule/test/general/general_0089.png,capsule/train/good/186.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Swollen/Moisture Damage: The capsule appears noticeably larger and puffy with a softened texture, indicating it has absorbed moisture from the environment."
capsule,general,"Cracked Shell: A slim, broken streak goes along the orange body or black cover, denoting where the firm gelatin shape ruptured under duress.",capsule/test/general/general_0090.png,capsule/train/good/189.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure."
capsule,general,"Dented Surface: The continuous, curved shape of the capsule is disrupted by a hollow, concave dent where the shell has been pushed inward without breaking apart.",capsule/test/general/general_0091.png,capsule/train/good/191.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking."
capsule,general,"Separated Cap: With the black cap partly slid off, a gap appears between it and the orange body, potentially revealing the powder stored inside.",capsule/test/general/general_0092.png,capsule/train/good/193.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside."
capsule,general,"Rubbed/Defective Printing: The white '500' or 'Actavis' font is unclear, streaked, or partially abraded, making the dose or brand name challenging to see.",capsule/test/general/general_0093.png,capsule/train/good/195.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Rubbed/Defective Printing: The white '500' or 'Actavis' text is blurry, smeared, or partially scraped off, making the dosage or brand difficult to read."
capsule,general,"Crushed Capsule: A circular column is compressed and flattened, resulting in the outer layer buckling, cracking, and losing its symmetry.",capsule/test/general/general_0094.png,capsule/train/good/197.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Crushed Capsule: The cylindrical shape is compressed and flattened, causing the shell to buckle, crack, and lose its symmetry."
capsule,general,"Melted or Deformed Shell: One can observe a polished, adhesive, and deformed surface on the capsule, its original cylindrical shape now absent due to heat or high humidity influence.",capsule/test/general/general_0095.png,capsule/train/good/199.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Melted or Deformed Shell: The surface of the capsule appears glossy, sticky, and warped, losing its distinct cylindrical shape due to exposure to heat or high humidity."
capsule,general,"Leaking Contents: Visible fine white powder dusts the outside of the black or orange casing, escaping through a break or unsecured connection in the capsule's structure.",capsule/test/general/general_0096.png,capsule/train/good/201.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Leaking Contents: Fine white powder is visible dusting the exterior of the black or orange shell, escaping from a breach or loose connection in the capsule wall."
capsule,general,"Punctured Wall: A tiny, well-defined puncture or opening mark passes through the exterior shell, bursting the hermetic seal of the cure.",capsule/test/general/general_0097.png,capsule/train/good/203.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Punctured Wall: A small, distinct hole or puncture mark penetrates the outer shell, breaking the hermetic seal of the medicine."
capsule,general,"Split Joint (Telescoping): There is a vertical break in the orange body at the point of entry into the black cap, due to the two halves being pushed together too aggressively during the assembly process.",capsule/test/general/general_0098.png,capsule/train/good/205.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Split Joint (Telescoping): The orange body shows a vertical split where it enters the black cap, caused by the two halves being pushed together too forcefully during assembly."
capsule,general,"Swollen/Moisture Damage: The capsule appears noticeably more voluminous and puffy with a soft touch, demonstrating it has absorbed dampness from its environment.",capsule/test/general/general_0099.png,capsule/train/good/207.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Swollen/Moisture Damage: The capsule appears noticeably larger and puffy with a softened texture, indicating it has absorbed moisture from the environment."
capsule,general,"Cracked Shell: A slender, uneven fracture extends across the entire orange body or black top, showing the spot where the firm gelatin framework broke due to stress.",capsule/test/general/general_0100.png,capsule/train/good/209.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Cracked Shell: A thin, jagged line runs along the length of the orange body or black cap, indicating where the hard gelatin structure has snapped under pressure."
capsule,general,"Dented Surface: The capsule's sleek, curved surface is broken by a recessed, bowl-shaped indentation where the outer layer has been pushed inward, remaining intact.",capsule/test/general/general_0101.png,capsule/train/good/211.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Dented Surface: The smooth, rounded curvature of the capsule is interrupted by a sunken, concave dimple where the shell has been pressed inward without breaking."
capsule,general,"Separated Cap: The black cap is partially removed from the orange body, leaving a noticeable space between the two sections and possibly revealing the powder within.",capsule/test/general/general_0102.png,capsule/train/good/213.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Separated Cap: The black cap is partially slid off the orange body, creating a visible gap between the two halves and potentially exposing the powder inside."
capsule,general,"Rubbed/Defective Printing: The white lettering for '500' or 'Actavis' appears unclear, smeared, or partly erased, which obscures the dosage or manufacturer information.",capsule/test/general/general_0103.png,capsule/train/good/215.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Rubbed/Defective Printing: The white '500' or 'Actavis' text is blurry, smeared, or partially scraped off, making the dosage or brand difficult to read."
capsule,general,"Crushed Capsule: The cylindrical form is squeezed and pressed flat, leading the outer layer to collapse, fracture, and become asymmetrical.",capsule/test/general/general_0104.png,capsule/train/good/217.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Crushed Capsule: The cylindrical shape is compressed and flattened, causing the shell to buckle, crack, and lose its symmetry."
capsule,general,"Melted or Deformed Shell: The exterior of the capsule looks shiny, tacky, and distorted, no longer retaining its clear tube-like form because of contact with heat or high moisture levels.",capsule/test/general/general_0105.png,capsule/train/good/000.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Melted or Deformed Shell: The surface of the capsule appears glossy, sticky, and warped, losing its distinct cylindrical shape due to exposure to heat or high humidity."
capsule,general,"Leaking Contents: A fine white powder can be seen coating the outer surface of the black or orange casing, leaking from a crack or weak joint in the capsule shell.",capsule/test/general/general_0106.png,capsule/train/good/002.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Leaking Contents: Fine white powder is visible dusting the exterior of the black or orange shell, escaping from a breach or loose connection in the capsule wall."
capsule,general,"Punctured Wall: A tiny, specific opening or perforation goes through the exterior casing, compromising the airtight barrier of the medication.",capsule/test/general/general_0107.png,capsule/train/good/004.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Punctured Wall: A small, distinct hole or puncture mark penetrates the outer shell, breaking the hermetic seal of the medicine."
capsule,general,"Split Joint (Telescoping): The orange body exhibits a vertical crack at the point where it meets the black cap, resulting from excessive force applied when the two halves were joined.",capsule/test/general/general_0108.png,capsule/train/good/006.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Split Joint (Telescoping): The orange body shows a vertical split where it enters the black cap, caused by the two halves being pushed together too forcefully during assembly."
capsule,general,"Swollen/Moisture Damage: The capsule seems visibly bigger and swollen with a softer feel, showing it has taken in moisture from the surroundings.",capsule/test/general/general_0109.png,capsule/train/good/008.png,"This is an intact capsule image. Please generate a damaged capsule image based on this image. The description of the damaged capsule is as follows: Swollen/Moisture Damage: The capsule appears noticeably larger and puffy with a softened texture, indicating it has absorbed moisture from the environment."
toothbrush,general,"Splayed Bristles: The individual nylon filaments are permanently bent outward and flattened in a disorganized fan shape, destroying the tight, upright tuft structure due to excessive pressure.",toothbrush/test/general/general_0000.png,toothbrush/train/good/000.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Splayed Bristles: The individual nylon filaments are permanently bent outward and flattened in a disorganized fan shape, destroying the tight, upright tuft structure due to excessive pressure."
toothbrush,general,"Cracked Plastic Base: A dark, jagged hairline fracture runs across the smooth white head, splitting the solid material between the anchor holes where the bristles are inserted.",toothbrush/test/general/general_0001.png,toothbrush/train/good/002.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Cracked Plastic Base: A dark, jagged hairline fracture runs across the smooth white head, splitting the solid material between the anchor holes where the bristles are inserted."
toothbrush,general,"Missing Tuft: A distinct, empty cylindrical hole appears in the brush head pattern where a complete cluster of bristles has been pulled out, leaving a visible void in the plastic base.",toothbrush/test/general/general_0002.png,toothbrush/train/good/004.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Missing Tuft: A distinct, empty cylindrical hole appears in the brush head pattern where a complete cluster of bristles has been pulled out, leaving a visible void in the plastic base."
toothbrush,general,"Mold Accumulation: Dark, black or greenish spots are visible at the very base of the bristles where they enter the plastic, indicating fungal growth trapped in the deep crevices.",toothbrush/test/general/general_0003.png,toothbrush/train/good/006.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Mold Accumulation: Dark, black or greenish spots are visible at the very base of the bristles where they enter the plastic, indicating fungal growth trapped in the deep crevices."
toothbrush,general,"Frayed Tips: The tops of the blue and white bristles look fuzzy and split, losing their clean-cut ends and appearing ragged or broom-like due to wear.",toothbrush/test/general/general_0004.png,toothbrush/train/good/008.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Frayed Tips: The tops of the blue and white bristles look fuzzy and split, losing their clean-cut ends and appearing ragged or broom-like due to wear."
toothbrush,general,"Discolored Bristles: The pristine white and blue bristles have turned a yellowish or dull grey color, losing their brightness due to the accumulation of plaque, toothpaste residue, or aging.",toothbrush/test/general/general_0005.png,toothbrush/train/good/010.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Discolored Bristles: The pristine white and blue bristles have turned a yellowish or dull grey color, losing their brightness due to the accumulation of plaque, toothpaste residue, or aging."
toothbrush,general,"Gouged Rim (Bite Marks): The smooth outer edge of the white plastic head is marred by rough, irregular scratches and deep indentations caused by teeth chewing on the hard material.",toothbrush/test/general/general_0006.png,toothbrush/train/good/012.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Gouged Rim (Bite Marks): The smooth outer edge of the white plastic head is marred by rough, irregular scratches and deep indentations caused by teeth chewing on the hard material."
toothbrush,general,"Melted Bristles: The tips of the nylon strands are fused together into hard, irregular plastic beads or clumps, losing their individual fibrous shape due to exposure to high heat.",toothbrush/test/general/general_0007.png,toothbrush/train/good/014.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Melted Bristles: The tips of the nylon strands are fused together into hard, irregular plastic beads or clumps, losing their individual fibrous shape due to exposure to high heat."
toothbrush,general,"Calcified Residue: A hard, crusty white layer coats the spaces between the bristle tufts and the plastic base, masking the clean surface with dried toothpaste or hard water deposits.",toothbrush/test/general/general_0008.png,toothbrush/train/good/016.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Calcified Residue: A hard, crusty white layer coats the spaces between the bristle tufts and the plastic base, masking the clean surface with dried toothpaste or hard water deposits."
toothbrush,general,"Matted Clump: A specific section of the bristles is smashed flat and tangled together in a messy, non-vertical knot, failing to spring back to an upright position.",toothbrush/test/general/general_0009.png,toothbrush/train/good/018.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Matted Clump: A specific section of the bristles is smashed flat and tangled together in a messy, non-vertical knot, failing to spring back to an upright position."
toothbrush,general,"Splayed Bristles: The separate nylon fibers are curved outward and flattened into a chaotic fan pattern, eliminating the compact, vertical cluster from too much force.",toothbrush/test/general/general_0010.png,toothbrush/train/good/021.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Splayed Bristles: The individual nylon filaments are permanently bent outward and flattened in a disorganized fan shape, destroying the tight, upright tuft structure due to excessive pressure."
toothbrush,general,"Cracked Plastic Base: A dark, uneven crack cuts through the polished white surface, dividing the solid structure that lies between the bristle insertion points.",toothbrush/test/general/general_0011.png,toothbrush/train/good/023.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Cracked Plastic Base: A dark, jagged hairline fracture runs across the smooth white head, splitting the solid material between the anchor holes where the bristles are inserted."
toothbrush,general,"Missing Tuft: A visible, empty round gap is present in the brush head design where an entire bristle tuft has been removed, creating a clear opening in the plastic body.",toothbrush/test/general/general_0012.png,toothbrush/train/good/025.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Missing Tuft: A distinct, empty cylindrical hole appears in the brush head pattern where a complete cluster of bristles has been pulled out, leaving a visible void in the plastic base."
toothbrush,general,"Mold Accumulation: Dark, black, or greenish marks can be seen at the bottom of the bristles where they meet the plastic, suggesting fungal growth lodged in the deep gaps.",toothbrush/test/general/general_0013.png,toothbrush/train/good/027.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Mold Accumulation: Dark, black or greenish spots are visible at the very base of the bristles where they enter the plastic, indicating fungal growth trapped in the deep crevices."
toothbrush,general,"Frayed Tips: The tips of the blue and white bristles appear soft and divided, with their neat edges gone and a frayed or brush-like look from use.",toothbrush/test/general/general_0014.png,toothbrush/train/good/029.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Frayed Tips: The tops of the blue and white bristles look fuzzy and split, losing their clean-cut ends and appearing ragged or broom-like due to wear."
toothbrush,general,"Discolored Bristles: The once bright white and blue bristles have become a yellowish or muted grey, their vibrancy diminished by plaque buildup, toothpaste deposits, or wear over time.",toothbrush/test/general/general_0015.png,toothbrush/train/good/031.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Discolored Bristles: The pristine white and blue bristles have turned a yellowish or dull grey color, losing their brightness due to the accumulation of plaque, toothpaste residue, or aging."
toothbrush,general,"Gouged Rim (Bite Marks): The smooth exterior rim of the white plastic head is damaged by uneven, coarse scratches and profound gouges resulting from teeth biting into the rigid substance.",toothbrush/test/general/general_0016.png,toothbrush/train/good/033.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Gouged Rim (Bite Marks): The smooth outer edge of the white plastic head is marred by rough, irregular scratches and deep indentations caused by teeth chewing on the hard material."
toothbrush,general,"Melted Bristles: The ends of the nylon fibers have melted together, forming rough, uneven plastic clusters or lumps, and their separate thread-like structure is gone because of intense heat exposure.",toothbrush/test/general/general_0017.png,toothbrush/train/good/035.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Melted Bristles: The tips of the nylon strands are fused together into hard, irregular plastic beads or clumps, losing their individual fibrous shape due to exposure to high heat."
toothbrush,general,"Calcified Residue: A firm, brittle white film covers the gaps between the brush hairs and the plastic bottom, hiding the clean area with solidified toothpaste or mineral residue.",toothbrush/test/general/general_0018.png,toothbrush/train/good/037.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Calcified Residue: A hard, crusty white layer coats the spaces between the bristle tufts and the plastic base, masking the clean surface with dried toothpaste or hard water deposits."
toothbrush,general,"Matted Clump: A particular cluster of the bristles is crushed flat and jumbled into a disordered, crooked tangle, unable to return to a standing state.",toothbrush/test/general/general_0019.png,toothbrush/train/good/039.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Matted Clump: A specific section of the bristles is smashed flat and tangled together in a messy, non-vertical knot, failing to spring back to an upright position."
toothbrush,general,"Splayed Bristles: Each nylon strand is bent outwards and pressed flat in a messy fan arrangement, ruining the dense, upright bunch because of extreme pressure.",toothbrush/test/general/general_0020.png,toothbrush/train/good/041.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Splayed Bristles: The individual nylon filaments are permanently bent outward and flattened in a disorganized fan shape, destroying the tight, upright tuft structure due to excessive pressure."
toothbrush,general,"Cracked Plastic Base: A jagged, shadowy fissure spans the smooth white top, separating the dense material around the anchor holes for the bristles.",toothbrush/test/general/general_0021.png,toothbrush/train/good/043.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Cracked Plastic Base: A dark, jagged hairline fracture runs across the smooth white head, splitting the solid material between the anchor holes where the bristles are inserted."
toothbrush,general,"Missing Tuft: In the brush head arrangement, a noticeable cylindrical absence exists where a full set of bristles has been extracted, leaving a hollow space in the plastic foundation.",toothbrush/test/general/general_0022.png,toothbrush/train/good/045.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Missing Tuft: A distinct, empty cylindrical hole appears in the brush head pattern where a complete cluster of bristles has been pulled out, leaving a visible void in the plastic base."
toothbrush,general,"Mold Accumulation: Black, dark, or green-tinted spots are apparent at the root of the bristles where they go into the plastic, pointing to fungus trapped in the deep cracks.",toothbrush/test/general/general_0023.png,toothbrush/train/good/047.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Mold Accumulation: Dark, black or greenish spots are visible at the very base of the bristles where they enter the plastic, indicating fungal growth trapped in the deep crevices."
toothbrush,general,"Frayed Tips: The ends of the blue and white bristles seem fluffy and separated, lacking sharp cuts and showing a worn, uneven, or broom-shaped appearance.",toothbrush/test/general/general_0024.png,toothbrush/train/good/049.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Frayed Tips: The tops of the blue and white bristles look fuzzy and split, losing their clean-cut ends and appearing ragged or broom-like due to wear."
toothbrush,general,"Discolored Bristles: The bristles, originally a clean white and blue, are now a yellowish or faded grey, having lost their shine from accumulated plaque, toothpaste remnants, or natural aging.",toothbrush/test/general/general_0025.png,toothbrush/train/good/051.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Discolored Bristles: The pristine white and blue bristles have turned a yellowish or dull grey color, losing their brightness due to the accumulation of plaque, toothpaste residue, or aging."
toothbrush,general,"Gouged Rim (Bite Marks): The sleek outer boundary of the white plastic head is blemished with harsh, erratic scrapes and deep impressions due to chewing on the tough material.",toothbrush/test/general/general_0026.png,toothbrush/train/good/053.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Gouged Rim (Bite Marks): The smooth outer edge of the white plastic head is marred by rough, irregular scratches and deep indentations caused by teeth chewing on the hard material."
toothbrush,general,"Melted Bristles: High temperatures have caused the nylon filament tips to merge into solid, misshapen plastic beads or aggregates, eliminating their distinct fibrous form.",toothbrush/test/general/general_0027.png,toothbrush/train/good/055.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Melted Bristles: The tips of the nylon strands are fused together into hard, irregular plastic beads or clumps, losing their individual fibrous shape due to exposure to high heat."
toothbrush,general,"Calcified Residue: A rigid, chalky white buildup sits in the spaces between the bristle clusters and the plastic foundation, concealing the pristine surface with hardened toothpaste or limescale.",toothbrush/test/general/general_0028.png,toothbrush/train/good/057.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Calcified Residue: A hard, crusty white layer coats the spaces between the bristle tufts and the plastic base, masking the clean surface with dried toothpaste or hard water deposits."
toothbrush,general,"Matted Clump: A distinct area of the bristles is compressed and matted into a chaotic, non-upright clump, losing its ability to snap back upright.",toothbrush/test/general/general_0029.png,toothbrush/train/good/059.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Matted Clump: A specific section of the bristles is smashed flat and tangled together in a messy, non-vertical knot, failing to spring back to an upright position."
toothbrush,general,"Splayed Bristles: The distinct nylon threads are permanently deformed outward and flattened into a haphazard fan-like shape, breaking the neat, vertical tuft through overpressure.",toothbrush/test/general/general_0030.png,toothbrush/train/good/000.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Splayed Bristles: The individual nylon filaments are permanently bent outward and flattened in a disorganized fan shape, destroying the tight, upright tuft structure due to excessive pressure."
toothbrush,general,"Cracked Plastic Base: The sleek white head features a dark, zigzagging break that splits the solid substance between the holes where the bristles are placed.",toothbrush/test/general/general_0031.png,toothbrush/train/good/002.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Cracked Plastic Base: A dark, jagged hairline fracture runs across the smooth white head, splitting the solid material between the anchor holes where the bristles are inserted."
toothbrush,general,"Missing Tuft: The brush head pattern features a distinct circular hollow spot where a complete bundle of bristles was torn away, resulting in an exposed cavity in the plastic base.",toothbrush/test/general/general_0032.png,toothbrush/train/good/004.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Missing Tuft: A distinct, empty cylindrical hole appears in the brush head pattern where a complete cluster of bristles has been pulled out, leaving a visible void in the plastic base."
toothbrush,general,"Mold Accumulation: Dark, black, or greenish discoloration appears at the base of the bristles where they enter the plastic, showing fungal growth caught in the deep crevices.",toothbrush/test/general/general_0033.png,toothbrush/train/good/006.png,"This is an intact toothbrush image. Please generate a damaged toothbrush image based on this image. The description of the damaged toothbrush is as follows: Mold Accumulation: Dark, black or greenish spots are visible at the very base of the bristles where they enter the plastic, indicating fungal growth trapped in the deep crevices."
