object,defect,defect_synonym,img_path,base_img_path,full_prompt
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0054.png,pipe_fryum/Data/Images/Normal/271.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0055.png,pipe_fryum/Data/Images/Normal/313.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0056.png,pipe_fryum/Data/Images/Normal/355.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0057.png,pipe_fryum/Data/Images/Normal/397.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0058.png,pipe_fryum/Data/Images/Normal/439.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
pipe_fryum,general,"Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product.",pipe_fryum/test/general/general_0059.png,pipe_fryum/Data/Images/Normal/104.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product."
pipe_fryum,general,"Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces.",pipe_fryum/test/general/general_0060.png,pipe_fryum/Data/Images/Normal/106.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces."
pipe_fryum,general,"Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors.",pipe_fryum/test/general/general_0061.png,pipe_fryum/Data/Images/Normal/108.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors."
pipe_fryum,general,"Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible.",pipe_fryum/test/general/general_0062.png,pipe_fryum/Data/Images/Normal/110.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible."
pipe_fryum,general,"Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying.",pipe_fryum/test/general/general_0063.png,pipe_fryum/Data/Images/Normal/112.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying."
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0064.png,pipe_fryum/Data/Images/Normal/114.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0065.png,pipe_fryum/Data/Images/Normal/116.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0066.png,pipe_fryum/Data/Images/Normal/118.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0067.png,pipe_fryum/Data/Images/Normal/120.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0068.png,pipe_fryum/Data/Images/Normal/122.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
pipe_fryum,general,"Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product.",pipe_fryum/test/general/general_0069.png,pipe_fryum/Data/Images/Normal/125.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product."
pipe_fryum,general,"Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces.",pipe_fryum/test/general/general_0070.png,pipe_fryum/Data/Images/Normal/127.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces."
pipe_fryum,general,"Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors.",pipe_fryum/test/general/general_0071.png,pipe_fryum/Data/Images/Normal/129.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors."
pipe_fryum,general,"Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible.",pipe_fryum/test/general/general_0072.png,pipe_fryum/Data/Images/Normal/131.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible."
pipe_fryum,general,"Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying.",pipe_fryum/test/general/general_0073.png,pipe_fryum/Data/Images/Normal/133.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying."
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0074.png,pipe_fryum/Data/Images/Normal/135.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0075.png,pipe_fryum/Data/Images/Normal/137.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0076.png,pipe_fryum/Data/Images/Normal/139.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0077.png,pipe_fryum/Data/Images/Normal/141.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0078.png,pipe_fryum/Data/Images/Normal/143.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
pipe_fryum,general,"Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product.",pipe_fryum/test/general/general_0079.png,pipe_fryum/Data/Images/Normal/146.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product."
pipe_fryum,general,"Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces.",pipe_fryum/test/general/general_0080.png,pipe_fryum/Data/Images/Normal/148.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces."
pipe_fryum,general,"Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors.",pipe_fryum/test/general/general_0081.png,pipe_fryum/Data/Images/Normal/150.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors."
pipe_fryum,general,"Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible.",pipe_fryum/test/general/general_0082.png,pipe_fryum/Data/Images/Normal/152.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible."
pipe_fryum,general,"Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying.",pipe_fryum/test/general/general_0083.png,pipe_fryum/Data/Images/Normal/154.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying."
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0084.png,pipe_fryum/Data/Images/Normal/156.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0085.png,pipe_fryum/Data/Images/Normal/158.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0086.png,pipe_fryum/Data/Images/Normal/160.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0087.png,pipe_fryum/Data/Images/Normal/162.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0088.png,pipe_fryum/Data/Images/Normal/164.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
pipe_fryum,general,"Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product.",pipe_fryum/test/general/general_0089.png,pipe_fryum/Data/Images/Normal/167.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product."
pipe_fryum,general,"Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces.",pipe_fryum/test/general/general_0090.png,pipe_fryum/Data/Images/Normal/169.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces."
pipe_fryum,general,"Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors.",pipe_fryum/test/general/general_0091.png,pipe_fryum/Data/Images/Normal/171.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors."
pipe_fryum,general,"Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible.",pipe_fryum/test/general/general_0092.png,pipe_fryum/Data/Images/Normal/173.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible."
pipe_fryum,general,"Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying.",pipe_fryum/test/general/general_0093.png,pipe_fryum/Data/Images/Normal/175.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying."
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0094.png,pipe_fryum/Data/Images/Normal/177.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0095.png,pipe_fryum/Data/Images/Normal/179.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0096.png,pipe_fryum/Data/Images/Normal/181.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0097.png,pipe_fryum/Data/Images/Normal/183.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0098.png,pipe_fryum/Data/Images/Normal/185.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
pipe_fryum,general,"Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product.",pipe_fryum/test/general/general_0099.png,pipe_fryum/Data/Images/Normal/188.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product."
pipe_fryum,general,"Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces.",pipe_fryum/test/general/general_0100.png,pipe_fryum/Data/Images/Normal/190.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces."
pipe_fryum,general,"Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors.",pipe_fryum/test/general/general_0101.png,pipe_fryum/Data/Images/Normal/192.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors."
pipe_fryum,general,"Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible.",pipe_fryum/test/general/general_0102.png,pipe_fryum/Data/Images/Normal/194.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible."
pipe_fryum,general,"Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying.",pipe_fryum/test/general/general_0103.png,pipe_fryum/Data/Images/Normal/196.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying."
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0104.png,pipe_fryum/Data/Images/Normal/198.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0105.png,pipe_fryum/Data/Images/Normal/200.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0106.png,pipe_fryum/Data/Images/Normal/202.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0107.png,pipe_fryum/Data/Images/Normal/204.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0108.png,pipe_fryum/Data/Images/Normal/206.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
pipe_fryum,general,"Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product.",pipe_fryum/test/general/general_0109.png,pipe_fryum/Data/Images/Normal/209.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Embedded Debris: Foreign particles, burnt crumbs, or contamination are visible embedded in or stuck to the textured surface of the fried product."
pipe_fryum,general,"Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces.",pipe_fryum/test/general/general_0110.png,pipe_fryum/Data/Images/Normal/211.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Cracked Surface: Jagged fracture lines run across the textured rectangular surface, with the fried snack threatening to break into multiple pieces."
pipe_fryum,general,"Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors.",pipe_fryum/test/general/general_0111.png,pipe_fryum/Data/Images/Normal/213.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Burnt Patches: Dark brown or blackened areas appear on sections of the surface, indicating over-frying or scorching that creates bitter, acrid flavors."
pipe_fryum,general,"Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible.",pipe_fryum/test/general/general_0112.png,pipe_fryum/Data/Images/Normal/215.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Broken Pieces: The rectangular shape is fragmented into smaller sections rather than maintaining its complete form, with rough fracture edges visible."
pipe_fryum,general,"Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying.",pipe_fryum/test/general/general_0113.png,pipe_fryum/Data/Images/Normal/217.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Incomplete Puffing: Dense, hard areas remain unexpanded compared to the rest, showing uneven cooking where some sections failed to puff properly during frying."
pipe_fryum,general,"Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture.",pipe_fryum/test/general/general_0114.png,pipe_fryum/Data/Images/Normal/219.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Oil Saturation: The product appears excessively greasy, darkened, and limp, with oil visibly soaking through rather than maintaining a crisp, light texture."
pipe_fryum,general,"Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges.",pipe_fryum/test/general/general_0115.png,pipe_fryum/Data/Images/Normal/221.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Deformed Shape: The rectangular form is warped, bent, or twisted rather than lying flat, with irregular thickness and distorted edges."
pipe_fryum,general,"Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture.",pipe_fryum/test/general/general_0116.png,pipe_fryum/Data/Images/Normal/223.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Surface Blistering: Large irregular air pockets or raised bubbles appear on the flat surface, creating fragile thin areas that easily collapse or rupture."
pipe_fryum,general,"Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution.",pipe_fryum/test/general/general_0117.png,pipe_fryum/Data/Images/Normal/225.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Color Inconsistency: Uneven coloration creates patches of pale beige mixed with deep brown areas, indicating non-uniform frying temperature distribution."
pipe_fryum,general,"Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage.",pipe_fryum/test/general/general_0118.png,pipe_fryum/Data/Images/Normal/227.JPG,"This is an intact pipe_fryum image. Please generate a damaged pipe_fryum image based on this image. The description of the damaged pipe_fryum is as follows: Mold Contamination: Dark spots or fuzzy growth appear on the surface, indicating fungal contamination from moisture exposure during storage."
